request_id,latency_ms
137988,7.329
137989,7.33
137990,7.33
137991,7.33
137992,7.33
137993,7.33
137994,7.33
137995,7.33
137996,7.33
137997,7.33
137998,7.33
137999,7.33
138000,7.33
138001,7.33
138002,7.33
138003,7.33
138004,7.33
138005,7.33
138006,7.33
138007,7.33
138008,7.33
138009,7.33
138010,7.33
138011,7.33
138012,7.33
138013,7.33
138014,7.33
138015,7.33
138016,7.33
138017,7.33
138018,7.33
138019,7.33
138020,7.33
138021,7.33
138022,7.33
138023,7.33
138024,7.33
138025,7.33
138026,7.33
138027,7.33
138028,7.33
138029,7.33
138030,7.33
138031,7.33
138032,7.33
138033,7.331
138034,7.331
138035,7.331
138036,7.331
138037,7.331
138038,7.331
138039,7.331
138040,7.331
138041,7.331
138042,7.331
138043,7.331
138044,7.331
138045,7.331
138046,7.331
138047,7.331
138048,7.331
138049,7.331
138050,7.331
138051,7.331
138052,7.331
138053,7.331
138054,7.331
138055,7.331
138056,7.331
138057,7.331
138058,7.331
138059,7.332
138060,7.332
138061,7.332
138062,7.332
138063,7.332
138064,7.332
138065,7.332
138066,7.332
138067,7.332
138068,7.332
138069,7.332
138070,7.332
138071,7.332
138072,7.332
138073,7.332
138074,7.332
138075,7.332
138076,7.333
138077,7.333
138078,7.333
138079,7.333
138080,7.333
138081,7.333
138082,7.333
138083,7.333
138084,7.333
138085,7.333
138086,7.333
138087,7.333
138088,7.333
138089,7.333
138090,7.333
138091,7.333
138092,7.333
138093,7.333
138094,7.333
138095,7.333
138096,7.333
138097,7.334
138098,7.334
138099,7.334
138100,7.334
138101,7.334
138102,7.334
138103,7.334
138104,7.334
138105,7.334
138106,7.334
138107,7.334
138108,7.334
138109,7.334
138110,7.334
138111,7.334
138112,7.334
138113,7.334
138114,7.334
138115,7.334
138116,7.334
138117,7.334
138118,7.334
138119,7.334
138120,7.335
138121,7.335
138122,7.335
138123,7.335
138124,7.335
138125,7.335
138126,7.335
138127,7.335
138128,7.335
138129,7.335
138130,7.335
138131,7.335
138132,7.335
138133,7.335
138134,7.335
138135,7.335
138136,7.335
138137,7.335
138138,7.336
138139,7.336
138140,7.336
138141,7.336
138142,7.336
138143,7.336
138144,7.336
138145,7.336
138146,7.336
138147,7.336
138148,7.336
138149,7.336
138150,7.336
138151,7.336
138152,7.336
138153,7.336
138154,7.336
138155,7.336
138156,7.336
138157,7.336
138158,7.336
138159,7.336
138160,7.336
138161,7.336
138162,7.336
138163,7.336
138164,7.336
138165,7.336
138166,7.336
138167,7.337
138168,7.337
138169,7.337
138170,7.337
138171,7.337
138172,7.337
138173,7.337
138174,7.337
138175,7.337
138176,7.337
138177,7.337
138178,7.337
138179,7.337
138180,7.337
138181,7.337
138182,7.337
138183,7.337
138184,7.337
138185,7.337
138186,7.337
138187,7.337
138188,7.337
138189,7.337
138190,7.337
138191,7.337
138192,7.337
138193,7.337
138194,7.337
138195,7.337
138196,7.337
138197,7.338
138198,7.338
138199,7.338
138200,7.338
138201,7.338
138202,7.338
138203,7.338
138204,7.338
138205,7.338
138206,7.338
138207,7.338
138208,7.338
138209,7.338
138210,7.338
138211,7.338
138212,7.338
138213,7.338
138214,7.338
138215,7.338
138216,7.338
138217,7.338
138218,7.338
138219,7.338
138220,7.338
138221,7.338
138222,7.339
138223,7.339
138224,7.339
138225,7.339
138226,7.339
138227,7.339
138228,7.339
138229,7.339
138230,7.339
138231,7.339
138232,7.339
138233,7.339
138234,7.339
138235,7.339
138236,7.339
138237,7.339
138238,7.339
138239,7.339
138240,7.339
138241,7.339
138242,7.339
138243,7.339
138244,7.339
138245,7.339
138246,7.339
138247,7.339
138248,7.339
138249,7.339
138250,7.339
138251,7.339
138252,7.34
138253,7.34
138254,7.34
138255,7.34
138256,7.34
138257,7.34
138258,7.34
138259,7.34
138260,7.34
138261,7.34
138262,7.34
138263,7.34
138264,7.34
138265,7.34
138266,7.34
138267,7.34
138268,7.34
138269,7.34
138270,7.34
138271,7.34
138272,7.34
138273,7.34
138274,7.34
138275,7.34
138276,7.34
138277,7.34
138278,7.34
138279,7.34
138280,7.34
138281,7.341
138282,7.341
138283,7.341
138284,7.341
138285,7.341
138286,7.341
138287,7.341
138288,7.341
138289,7.341
138290,7.341
138291,7.341
138292,7.341
138293,7.341
138294,7.341
138295,7.341
138296,7.341
138297,7.341
138298,7.341
138299,7.341
138300,7.341
138301,7.341
138302,7.341
138303,7.341
138304,7.341
138305,7.341
138306,7.342
138307,7.342
138308,7.342
138309,7.342
138310,7.342
138311,7.342
138312,7.342
138313,7.342
138314,7.342
138315,7.342
